"annotation_id","annotator","created_at","id","komentar","label","lead_time","sentiment","updated_at"
1182,"1","2025-05-19T10:15:43.092007Z",2971,"gw malah cari indo atau Alfa mart yg ada kang parkirnya..belanja enak ga terlalu was was tkt kehilangan..walaupun ga jaminan 100%aman..apa salahnya kita kasih 2000","",2.286,"tidak sarkastik","2025-05-19T10:15:43.092007Z"
1183,"1","2025-05-19T10:15:46.359172Z",2972,"Alfa/Indomaret mana yg gada tukang parkir nya??😂😂😂 pasti ada woy tolong Lh MLS blnja jadinya","",2.911,"tidak sarkastik","2025-05-19T10:15:46.359172Z"
1184,"1","2025-05-19T10:15:50.819390Z",2973,"Yang bilang memperkaya tukang parkir kalian gatau kalo parkir gitu di suruh yang punya kuasa kalo kita dapet 100 sehari dibagi 2 sama yang punya kuasa di daerah situ😊","",4.097,"tidak sarkastik","2025-05-19T10:15:50.819390Z"
1185,"1","2025-05-19T10:15:53.725105Z",2974,"malah jadi kasihan😂","",4.439,"tidak sarkastik","2025-05-19T10:15:57.324851Z"
1186,"1","2025-05-19T10:16:03.055671Z",2975,"terkadang sedih lihatnya","",2.115,"tidak sarkastik","2025-05-19T10:16:03.055671Z"
1187,"1","2025-05-19T10:16:05.316577Z",2976,"tapi kasian :(","",1.897,"tidak sarkastik","2025-05-19T10:16:05.316577Z"
1188,"1","2025-05-19T10:16:08.521704Z",2977,"Selebihnya Tukang Parkir Udah Bisa jaga Motor Kita....apa susahnya ngasih 2ribu??","",2.85,"tidak sarkastik","2025-05-19T10:16:08.521704Z"
1189,"1","2025-05-19T10:16:15.423765Z",2978,"Ngga bakal miskin karena uang 2k","",6.555,"tidak sarkastik","2025-05-19T10:16:15.423765Z"
1190,"1","2025-05-19T10:16:19.867825Z",2979,"kita sendiri yg seharusnya lebih mengerti,mereka parkir bukan untuk kaya melainkan untuk bertahan hidup !","",4.102,"tidak sarkastik","2025-05-19T10:16:19.867825Z"
1191,"1","2025-05-19T10:16:22.440048Z",2980,"apa susah nya sih kasih uang 2ribu","",2.224,"tidak sarkastik","2025-05-19T10:16:22.440048Z"
1192,"1","2025-05-19T10:16:26.554013Z",2981,"kang parkir daerah mana bro😁?","",3.76,"sarkastik","2025-05-19T10:16:26.554013Z"
1193,"1","2025-05-19T10:16:29.101232Z",2982,"""dua ribu tidak akan membuatmu miskin""","",2.12,"sarkastik","2025-05-19T10:16:29.101232Z"
1194,"1","2025-05-19T10:16:34.926194Z",2983,"tiap hari aku sedia yang 10.000 pecahan 2 ribuan untuk parkir..karena ngasih 2000 gag akan miskin","",5.472,"tidak sarkastik","2025-05-19T10:16:34.926194Z"
1195,"1","2025-05-19T10:16:37.158886Z",2984,"kasian dia juga punya keluarga","",1.873,"tidak sarkastik","2025-05-19T10:16:37.158886Z"
1196,"1","2025-05-19T10:16:40.467955Z",2985,"nah ini keluarga tukang parkirnya","",2.943,"sarkastik","2025-05-19T10:16:40.467955Z"
1197,"1","2025-05-19T10:16:46.317277Z",2986,"lebih baik kehilangan 2rb dari pada kehilangan motor 20jt😁","",5.484,"tidak sarkastik","2025-05-19T10:16:46.317277Z"
1198,"1","2025-05-19T10:16:50.339180Z",2987,"yaelah kang parkir kalo motor ilang emang mau ganti?","",3.661,"tidak sarkastik","2025-05-19T10:16:50.339180Z"
1199,"1","2025-05-19T10:16:52.356562Z",2988,"🥰🥰🥰","",1.663,"tidak sarkastik","2025-05-19T10:16:52.356562Z"
1200,"1","2025-05-19T10:16:54.229321Z",2989,"😂","",1.519,"tidak sarkastik","2025-05-19T10:16:54.229321Z"
1201,"1","2025-05-19T10:16:56.358306Z",2990,"apaan si lu","",1.762,"tidak sarkastik","2025-05-19T10:16:56.358306Z"
1202,"1","2025-05-19T10:17:02.021207Z",2991,"𝚜𝚙𝚊 𝚓𝚐𝚊 𝚢𝚊𝚗𝚐 𝚒𝚛𝚒 𝚜𝚖𝚊 𝚖𝚞","",5.294,"sarkastik","2025-05-19T10:17:02.021207Z"
1203,"1","2025-05-19T10:17:10.166546Z",2992,"apa ga punya pacar?","",7.764,"sarkastik","2025-05-19T10:17:10.166546Z"
1204,"1","2025-05-19T10:17:12.868146Z",2993,"korodok🗿","",2.31,"tidak sarkastik","2025-05-19T10:17:12.868146Z"
1205,"1","2025-05-19T10:17:15.299060Z",2994,"PHOBIA MANYUNN BAYUU","",2.062,"tidak sarkastik","2025-05-19T10:17:15.299060Z"
1206,"1","2025-05-19T10:17:17.974844Z",2995,"tapi dia klo skincare an ganteng","",2.324,"tidak sarkastik","2025-05-19T10:17:17.974844Z"
1207,"1","2025-05-19T10:17:20.526078Z",2996,"bibir woi bibir","",2.185,"tidak sarkastik","2025-05-19T10:17:20.526078Z"
1208,"1","2025-05-19T10:17:24.152324Z",2997,"kalo ga good looking setidk nya good attitude bang","",3.26,"sarkastik","2025-05-19T10:17:24.152324Z"
1209,"1","2025-05-19T10:17:26.297306Z",2998,"yg iri ama lu siapa?","",1.793,"sarkastik","2025-05-19T10:17:26.297306Z"
1210,"1","2025-05-19T10:17:29.865906Z",2999,"aku mintak tolong sikit samamu bisa? JANGANLA KAU MANYUN","",3.209,"tidak sarkastik","2025-05-19T10:17:29.865906Z"
1211,"1","2025-05-19T10:17:32.179304Z",3000,"lo doang?","",1.953,"tidak sarkastik","2025-05-19T10:17:32.179304Z"
